,time,temperature_2m (°C),relative_humidity_2m (%),precipitation (mm),rain (mm),snowfall (cm),date
418,10:00:00,2.4,87,0.0,0.0,0.0,2022-01-18
419,11:00:00,4.6,94,0.0,0.0,0.0,2022-01-18
420,12:00:00,5.8,95,0.0,0.0,0.0,2022-01-18
421,13:00:00,6.3,94,0.0,0.0,0.0,2022-01-18
422,14:00:00,6.6,94,0.0,0.0,0.0,2022-01-18
423,15:00:00,6.5,94,0.0,0.0,0.0,2022-01-18
424,16:00:00,5.6,95,0.0,0.0,0.0,2022-01-18
425,17:00:00,4.7,96,0.0,0.0,0.0,2022-01-18
426,18:00:00,4.8,95,0.0,0.0,0.0,2022-01-18
427,19:00:00,4.8,95,0.0,0.0,0.0,2022-01-18
428,20:00:00,4.7,94,0.0,0.0,0.0,2022-01-18
429,21:00:00,4.7,94,0.0,0.0,0.0,2022-01-18
430,22:00:00,4.5,94,0.0,0.0,0.0,2022-01-18
431,23:00:00,4.1,94,0.0,0.0,0.0,2022-01-18
432,00:00:00,3.7,94,0.0,0.0,0.0,2022-01-19
433,01:00:00,3.4,95,0.0,0.0,0.0,2022-01-19
434,02:00:00,3.7,95,0.0,0.0,0.0,2022-01-19
435,03:00:00,4.0,94,0.0,0.0,0.0,2022-01-19
436,04:00:00,4.0,95,0.0,0.0,0.0,2022-01-19
437,05:00:00,4.5,94,0.0,0.0,0.0,2022-01-19
438,06:00:00,4.9,93,0.0,0.0,0.0,2022-01-19
439,07:00:00,4.8,94,0.0,0.0,0.0,2022-01-19
440,08:00:00,4.5,94,0.0,0.0,0.0,2022-01-19
441,09:00:00,4.9,91,0.0,0.0,0.0,2022-01-19
442,10:00:00,5.9,89,0.0,0.0,0.0,2022-01-19
443,11:00:00,6.1,89,0.0,0.0,0.0,2022-01-19
444,12:00:00,7.3,88,0.0,0.0,0.0,2022-01-19
445,13:00:00,8.0,88,0.0,0.0,0.0,2022-01-19
446,14:00:00,8.4,90,0.0,0.0,0.0,2022-01-19
447,15:00:00,8.9,84,0.0,0.0,0.0,2022-01-19
448,16:00:00,7.3,75,0.0,0.0,0.0,2022-01-19
449,17:00:00,5.4,84,0.0,0.0,0.0,2022-01-19
450,18:00:00,4.1,88,0.0,0.0,0.0,2022-01-19
451,19:00:00,3.8,88,0.0,0.0,0.0,2022-01-19
452,20:00:00,3.7,88,0.0,0.0,0.0,2022-01-19
453,21:00:00,3.3,89,0.0,0.0,0.0,2022-01-19
454,22:00:00,2.4,91,0.0,0.0,0.0,2022-01-19
455,23:00:00,1.8,92,0.0,0.0,0.0,2022-01-19
456,00:00:00,1.9,92,0.0,0.0,0.0,2022-01-20
457,01:00:00,1.0,93,0.0,0.0,0.0,2022-01-20
458,02:00:00,1.1,92,0.0,0.0,0.0,2022-01-20
459,03:00:00,1.0,91,0.0,0.0,0.0,2022-01-20
460,04:00:00,1.0,90,0.0,0.0,0.0,2022-01-20
461,05:00:00,1.0,88,0.0,0.0,0.0,2022-01-20
462,06:00:00,0.7,88,0.0,0.0,0.0,2022-01-20
463,07:00:00,0.3,88,0.0,0.0,0.0,2022-01-20
464,08:00:00,0.0,89,0.0,0.0,0.0,2022-01-20
465,09:00:00,1.2,87,0.0,0.0,0.0,2022-01-20
466,10:00:00,2.8,83,0.0,0.0,0.0,2022-01-20
467,11:00:00,3.9,79,0.0,0.0,0.0,2022-01-20
468,12:00:00,4.6,71,0.0,0.0,0.0,2022-01-20
469,13:00:00,5.1,66,0.0,0.0,0.0,2022-01-20
470,14:00:00,5.1,63,0.0,0.0,0.0,2022-01-20
471,15:00:00,4.6,65,0.0,0.0,0.0,2022-01-20
472,16:00:00,3.4,70,0.0,0.0,0.0,2022-01-20
473,17:00:00,1.7,76,0.0,0.0,0.0,2022-01-20
474,18:00:00,0.9,79,0.0,0.0,0.0,2022-01-20
475,19:00:00,0.3,80,0.0,0.0,0.0,2022-01-20
476,20:00:00,-0.1,80,0.0,0.0,0.0,2022-01-20
477,21:00:00,-0.4,80,0.0,0.0,0.0,2022-01-20
478,22:00:00,-0.8,82,0.0,0.0,0.0,2022-01-20
479,23:00:00,-1.0,83,0.0,0.0,0.0,2022-01-20
480,00:00:00,-0.7,82,0.0,0.0,0.0,2022-01-21
481,01:00:00,-1.4,84,0.0,0.0,0.0,2022-01-21
482,02:00:00,-1.7,85,0.0,0.0,0.0,2022-01-21
483,03:00:00,-2.0,86,0.0,0.0,0.0,2022-01-21
484,04:00:00,-2.1,87,0.0,0.0,0.0,2022-01-21
485,05:00:00,-2.7,89,0.0,0.0,0.0,2022-01-21
486,06:00:00,-3.0,90,0.0,0.0,0.0,2022-01-21
487,07:00:00,-2.8,91,0.0,0.0,0.0,2022-01-21
488,08:00:00,-2.8,92,0.0,0.0,0.0,2022-01-21
489,09:00:00,-1.0,90,0.0,0.0,0.0,2022-01-21
490,10:00:00,0.7,86,0.0,0.0,0.0,2022-01-21
491,11:00:00,2.6,82,0.0,0.0,0.0,2022-01-21
492,12:00:00,4.2,76,0.0,0.0,0.0,2022-01-21
493,13:00:00,4.9,74,0.0,0.0,0.0,2022-01-21
494,14:00:00,4.8,76,0.0,0.0,0.0,2022-01-21
495,15:00:00,4.4,79,0.0,0.0,0.0,2022-01-21
496,16:00:00,2.9,85,0.0,0.0,0.0,2022-01-21
497,17:00:00,0.7,89,0.0,0.0,0.0,2022-01-21
498,18:00:00,1.3,89,0.0,0.0,0.0,2022-01-21
499,19:00:00,1.0,91,0.0,0.0,0.0,2022-01-21
500,20:00:00,-0.6,94,0.0,0.0,0.0,2022-01-21
501,21:00:00,-0.8,94,0.0,0.0,0.0,2022-01-21
502,22:00:00,-0.7,94,0.0,0.0,0.0,2022-01-21
503,23:00:00,-0.7,94,0.0,0.0,0.0,2022-01-21
504,00:00:00,0.3,95,0.0,0.0,0.0,2022-01-22
505,01:00:00,0.7,94,0.0,0.0,0.0,2022-01-22
506,02:00:00,0.6,94,0.0,0.0,0.0,2022-01-22
507,03:00:00,0.3,94,0.0,0.0,0.0,2022-01-22
508,04:00:00,-0.6,95,0.0,0.0,0.0,2022-01-22
509,05:00:00,-1.4,96,0.0,0.0,0.0,2022-01-22
510,06:00:00,-1.7,96,0.0,0.0,0.0,2022-01-22
511,07:00:00,-1.6,97,0.0,0.0,0.0,2022-01-22
512,08:00:00,-1.6,97,0.0,0.0,0.0,2022-01-22
513,09:00:00,0.6,95,0.0,0.0,0.0,2022-01-22
514,10:00:00,2.3,92,0.0,0.0,0.0,2022-01-22
515,11:00:00,4.0,88,0.0,0.0,0.0,2022-01-22
516,12:00:00,4.9,84,0.0,0.0,0.0,2022-01-22
517,13:00:00,6.1,79,0.0,0.0,0.0,2022-01-22
518,14:00:00,6.5,76,0.0,0.0,0.0,2022-01-22
519,15:00:00,6.3,76,0.0,0.0,0.0,2022-01-22
520,16:00:00,5.5,83,0.0,0.0,0.0,2022-01-22
521,17:00:00,2.8,92,0.0,0.0,0.0,2022-01-22
522,18:00:00,2.1,94,0.0,0.0,0.0,2022-01-22
523,19:00:00,2.0,95,0.0,0.0,0.0,2022-01-22
524,20:00:00,2.6,95,0.0,0.0,0.0,2022-01-22
525,21:00:00,3.3,95,0.0,0.0,0.0,2022-01-22
526,22:00:00,3.2,95,0.0,0.0,0.0,2022-01-22
527,23:00:00,3.0,96,0.0,0.0,0.0,2022-01-22
528,00:00:00,3.5,96,0.0,0.0,0.0,2022-01-23
529,01:00:00,4.3,92,0.0,0.0,0.0,2022-01-23
530,02:00:00,4.1,93,0.0,0.0,0.0,2022-01-23
531,03:00:00,4.0,94,0.0,0.0,0.0,2022-01-23
532,04:00:00,4.0,93,0.0,0.0,0.0,2022-01-23
533,05:00:00,3.8,94,0.0,0.0,0.0,2022-01-23
534,06:00:00,3.8,93,0.0,0.0,0.0,2022-01-23
535,07:00:00,3.7,94,0.0,0.0,0.0,2022-01-23
536,08:00:00,3.6,94,0.0,0.0,0.0,2022-01-23
537,09:00:00,4.2,91,0.0,0.0,0.0,2022-01-23
538,10:00:00,4.6,89,0.0,0.0,0.0,2022-01-23
539,11:00:00,5.2,85,0.0,0.0,0.0,2022-01-23
540,12:00:00,5.6,82,0.0,0.0,0.0,2022-01-23
541,13:00:00,5.9,78,0.0,0.0,0.0,2022-01-23
542,14:00:00,5.9,77,0.0,0.0,0.0,2022-01-23
543,15:00:00,5.9,76,0.0,0.0,0.0,2022-01-23
544,16:00:00,5.6,80,0.0,0.0,0.0,2022-01-23
545,17:00:00,4.4,84,0.0,0.0,0.0,2022-01-23
546,18:00:00,4.2,86,0.0,0.0,0.0,2022-01-23
547,19:00:00,4.0,88,0.0,0.0,0.0,2022-01-23
548,20:00:00,3.9,89,0.0,0.0,0.0,2022-01-23
549,21:00:00,4.1,88,0.0,0.0,0.0,2022-01-23
550,22:00:00,4.1,91,0.0,0.0,0.0,2022-01-23
551,23:00:00,3.7,93,0.0,0.0,0.0,2022-01-23
552,00:00:00,3.7,91,0.0,0.0,0.0,2022-01-24
553,01:00:00,3.7,89,0.0,0.0,0.0,2022-01-24
554,02:00:00,3.9,88,0.0,0.0,0.0,2022-01-24
555,03:00:00,4.0,87,0.0,0.0,0.0,2022-01-24
556,04:00:00,3.5,90,0.0,0.0,0.0,2022-01-24
557,05:00:00,3.3,91,0.0,0.0,0.0,2022-01-24
558,06:00:00,2.9,93,0.0,0.0,0.0,2022-01-24
559,07:00:00,2.7,95,0.0,0.0,0.0,2022-01-24
560,08:00:00,2.7,95,0.0,0.0,0.0,2022-01-24
561,09:00:00,3.2,93,0.0,0.0,0.0,2022-01-24
562,10:00:00,4.2,87,0.0,0.0,0.0,2022-01-24
563,11:00:00,4.6,79,0.0,0.0,0.0,2022-01-24
564,12:00:00,4.4,79,0.0,0.0,0.0,2022-01-24
565,13:00:00,4.7,76,0.0,0.0,0.0,2022-01-24
566,14:00:00,4.8,74,0.0,0.0,0.0,2022-01-24
567,15:00:00,4.8,74,0.0,0.0,0.0,2022-01-24
568,16:00:00,4.6,76,0.0,0.0,0.0,2022-01-24
569,17:00:00,3.5,83,0.0,0.0,0.0,2022-01-24
570,18:00:00,2.9,86,0.0,0.0,0.0,2022-01-24
571,19:00:00,2.7,87,0.0,0.0,0.0,2022-01-24
572,20:00:00,1.8,92,0.0,0.0,0.0,2022-01-24
573,21:00:00,1.3,94,0.0,0.0,0.0,2022-01-24
574,22:00:00,0.3,95,0.0,0.0,0.0,2022-01-24
575,23:00:00,0.6,95,0.0,0.0,0.0,2022-01-24
576,00:00:00,1.3,94,0.0,0.0,0.0,2022-01-25
577,01:00:00,1.5,92,0.0,0.0,0.0,2022-01-25
578,02:00:00,0.5,94,0.0,0.0,0.0,2022-01-25
579,03:00:00,0.5,96,0.0,0.0,0.0,2022-01-25
580,04:00:00,1.2,95,0.0,0.0,0.0,2022-01-25
581,05:00:00,1.2,94,0.0,0.0,0.0,2022-01-25
582,06:00:00,1.5,93,0.0,0.0,0.0,2022-01-25
583,07:00:00,1.7,91,0.0,0.0,0.0,2022-01-25
584,08:00:00,1.9,88,0.0,0.0,0.0,2022-01-25
585,09:00:00,2.3,81,0.0,0.0,0.0,2022-01-25
586,10:00:00,3.0,77,0.0,0.0,0.0,2022-01-25
587,11:00:00,3.0,81,0.0,0.0,0.0,2022-01-25
588,12:00:00,2.8,86,0.0,0.0,0.0,2022-01-25
589,13:00:00,3.0,84,0.0,0.0,0.0,2022-01-25
590,14:00:00,3.1,82,0.0,0.0,0.0,2022-01-25
591,15:00:00,3.0,82,0.0,0.0,0.0,2022-01-25
592,16:00:00,2.8,82,0.0,0.0,0.0,2022-01-25
593,17:00:00,2.4,86,0.0,0.0,0.0,2022-01-25
594,18:00:00,2.2,87,0.0,0.0,0.0,2022-01-25
595,19:00:00,2.0,86,0.0,0.0,0.0,2022-01-25
596,20:00:00,2.0,82,0.0,0.0,0.0,2022-01-25
597,21:00:00,2.0,82,0.0,0.0,0.0,2022-01-25
598,22:00:00,1.5,85,0.0,0.0,0.0,2022-01-25
599,23:00:00,1.8,85,0.0,0.0,0.0,2022-01-25
600,00:00:00,1.3,89,0.0,0.0,0.0,2022-01-26
601,01:00:00,0.4,94,0.0,0.0,0.0,2022-01-26
602,02:00:00,0.9,94,0.0,0.0,0.0,2022-01-26
603,03:00:00,1.6,92,0.0,0.0,0.0,2022-01-26
604,04:00:00,1.8,92,0.0,0.0,0.0,2022-01-26
605,05:00:00,1.7,93,0.0,0.0,0.0,2022-01-26
606,06:00:00,1.2,94,0.0,0.0,0.0,2022-01-26
607,07:00:00,0.6,95,0.0,0.0,0.0,2022-01-26
608,08:00:00,0.4,96,0.0,0.0,0.0,2022-01-26
609,09:00:00,2.1,93,0.0,0.0,0.0,2022-01-26
610,10:00:00,3.9,89,0.0,0.0,0.0,2022-01-26
611,11:00:00,5.5,83,0.0,0.0,0.0,2022-01-26
612,12:00:00,6.7,76,0.0,0.0,0.0,2022-01-26
613,13:00:00,7.5,71,0.0,0.0,0.0,2022-01-26
614,14:00:00,7.8,69,0.0,0.0,0.0,2022-01-26
615,15:00:00,7.8,70,0.0,0.0,0.0,2022-01-26
616,16:00:00,7.1,75,0.0,0.0,0.0,2022-01-26
617,17:00:00,5.5,82,0.0,0.0,0.0,2022-01-26
618,18:00:00,5.0,83,0.0,0.0,0.0,2022-01-26
619,19:00:00,3.9,86,0.0,0.0,0.0,2022-01-26
620,20:00:00,3.1,88,0.0,0.0,0.0,2022-01-26
621,21:00:00,2.8,91,0.0,0.0,0.0,2022-01-26
622,22:00:00,3.2,93,0.0,0.0,0.0,2022-01-26
623,23:00:00,4.1,92,0.0,0.0,0.0,2022-01-26
624,00:00:00,4.7,88,0.0,0.0,0.0,2022-01-27
625,01:00:00,4.7,90,0.0,0.0,0.0,2022-01-27
626,02:00:00,4.6,89,0.0,0.0,0.0,2022-01-27
627,03:00:00,4.7,89,0.0,0.0,0.0,2022-01-27
628,04:00:00,4.7,90,0.0,0.0,0.0,2022-01-27
629,05:00:00,5.0,91,0.0,0.0,0.0,2022-01-27
630,06:00:00,5.7,90,0.0,0.0,0.0,2022-01-27
631,07:00:00,6.8,87,0.0,0.0,0.0,2022-01-27
632,08:00:00,7.5,87,0.0,0.0,0.0,2022-01-27
633,09:00:00,8.2,87,0.0,0.0,0.0,2022-01-27
634,10:00:00,8.8,88,0.0,0.0,0.0,2022-01-27
635,11:00:00,9.4,89,0.0,0.0,0.0,2022-01-27
636,12:00:00,10.2,88,0.0,0.0,0.0,2022-01-27
637,13:00:00,11.0,87,0.0,0.0,0.0,2022-01-27
638,14:00:00,11.9,82,0.0,0.0,0.0,2022-01-27
639,15:00:00,11.8,79,0.0,0.0,0.0,2022-01-27
640,16:00:00,10.0,78,0.0,0.0,0.0,2022-01-27
641,17:00:00,7.3,84,0.0,0.0,0.0,2022-01-27
642,18:00:00,5.9,86,0.0,0.0,0.0,2022-01-27
643,19:00:00,4.7,88,0.0,0.0,0.0,2022-01-27
644,20:00:00,3.3,91,0.0,0.0,0.0,2022-01-27
645,21:00:00,2.4,92,0.0,0.0,0.0,2022-01-27
646,22:00:00,1.9,93,0.0,0.0,0.0,2022-01-27
647,23:00:00,1.2,95,0.0,0.0,0.0,2022-01-27
648,00:00:00,1.7,96,0.0,0.0,0.0,2022-01-28
649,01:00:00,0.6,97,0.0,0.0,0.0,2022-01-28
650,02:00:00,0.6,98,0.0,0.0,0.0,2022-01-28
651,03:00:00,0.5,98,0.0,0.0,0.0,2022-01-28
652,04:00:00,0.4,98,0.0,0.0,0.0,2022-01-28
653,05:00:00,0.2,98,0.0,0.0,0.0,2022-01-28
654,06:00:00,-0.2,99,0.0,0.0,0.0,2022-01-28
655,07:00:00,-0.6,99,0.0,0.0,0.0,2022-01-28
656,08:00:00,0.1,99,0.0,0.0,0.0,2022-01-28
657,09:00:00,2.2,96,0.0,0.0,0.0,2022-01-28
658,10:00:00,3.7,93,0.0,0.0,0.0,2022-01-28
659,11:00:00,5.7,89,0.0,0.0,0.0,2022-01-28
660,12:00:00,7.1,83,0.0,0.0,0.0,2022-01-28
661,13:00:00,8.3,81,0.0,0.0,0.0,2022-01-28
662,14:00:00,8.8,78,0.0,0.0,0.0,2022-01-28
663,15:00:00,8.6,76,0.0,0.0,0.0,2022-01-28
664,16:00:00,7.2,80,0.0,0.0,0.0,2022-01-28
665,17:00:00,5.5,87,0.0,0.0,0.0,2022-01-28
666,18:00:00,5.4,88,0.0,0.0,0.0,2022-01-28
667,19:00:00,6.7,86,0.0,0.0,0.0,2022-01-28
668,20:00:00,7.5,89,0.0,0.0,0.0,2022-01-28
669,21:00:00,8.0,91,0.0,0.0,0.0,2022-01-28
670,22:00:00,8.7,91,0.0,0.0,0.0,2022-01-28
671,23:00:00,9.2,91,0.0,0.0,0.0,2022-01-28
672,00:00:00,9.4,90,0.1,0.1,0.0,2022-01-29
673,01:00:00,9.6,91,0.0,0.0,0.0,2022-01-29
674,02:00:00,9.7,91,0.0,0.0,0.0,2022-01-29
675,03:00:00,9.8,91,0.0,0.0,0.0,2022-01-29
676,04:00:00,9.8,91,0.0,0.0,0.0,2022-01-29
677,05:00:00,9.4,91,0.0,0.0,0.0,2022-01-29
678,06:00:00,9.0,94,0.0,0.0,0.0,2022-01-29
679,07:00:00,9.7,91,0.0,0.0,0.0,2022-01-29
680,08:00:00,10.0,88,0.0,0.0,0.0,2022-01-29
681,09:00:00,10.2,87,0.0,0.0,0.0,2022-01-29
682,10:00:00,11.1,84,0.0,0.0,0.0,2022-01-29
683,11:00:00,11.5,83,0.0,0.0,0.0,2022-01-29
684,12:00:00,12.5,77,0.0,0.0,0.0,2022-01-29
685,13:00:00,12.5,77,0.0,0.0,0.0,2022-01-29
686,14:00:00,12.9,75,0.0,0.0,0.0,2022-01-29
687,15:00:00,12.3,81,0.0,0.0,0.0,2022-01-29
688,16:00:00,11.7,81,0.0,0.0,0.0,2022-01-29
689,17:00:00,10.6,84,0.0,0.0,0.0,2022-01-29
690,18:00:00,10.2,72,0.0,0.0,0.0,2022-01-29
691,19:00:00,8.4,73,0.0,0.0,0.0,2022-01-29
692,20:00:00,7.2,74,0.0,0.0,0.0,2022-01-29
693,21:00:00,6.2,76,0.0,0.0,0.0,2022-01-29
694,22:00:00,4.8,82,0.0,0.0,0.0,2022-01-29
695,23:00:00,3.7,86,0.0,0.0,0.0,2022-01-29
696,00:00:00,4.8,77,0.0,0.0,0.0,2022-01-30
697,01:00:00,3.1,85,0.0,0.0,0.0,2022-01-30
698,02:00:00,2.4,88,0.0,0.0,0.0,2022-01-30
699,03:00:00,1.7,90,0.0,0.0,0.0,2022-01-30
700,04:00:00,1.2,92,0.0,0.0,0.0,2022-01-30
701,05:00:00,0.7,93,0.0,0.0,0.0,2022-01-30
702,06:00:00,-0.2,95,0.0,0.0,0.0,2022-01-30
703,07:00:00,-0.8,96,0.0,0.0,0.0,2022-01-30
704,08:00:00,-0.3,97,0.0,0.0,0.0,2022-01-30
705,09:00:00,1.6,95,0.0,0.0,0.0,2022-01-30
706,10:00:00,3.3,88,0.0,0.0,0.0,2022-01-30
707,11:00:00,4.7,84,0.0,0.0,0.0,2022-01-30
708,12:00:00,5.9,73,0.0,0.0,0.0,2022-01-30
709,13:00:00,6.9,68,0.0,0.0,0.0,2022-01-30
710,14:00:00,7.2,64,0.0,0.0,0.0,2022-01-30
711,15:00:00,7.0,65,0.0,0.0,0.0,2022-01-30
712,16:00:00,6.2,71,0.0,0.0,0.0,2022-01-30
713,17:00:00,4.7,76,0.0,0.0,0.0,2022-01-30
714,18:00:00,5.1,75,0.0,0.0,0.0,2022-01-30
715,19:00:00,5.5,77,0.0,0.0,0.0,2022-01-30
716,20:00:00,5.3,81,0.0,0.0,0.0,2022-01-30
717,21:00:00,5.8,80,0.0,0.0,0.0,2022-01-30
718,22:00:00,7.0,81,0.0,0.0,0.0,2022-01-30
719,23:00:00,7.8,83,0.3,0.3,0.0,2022-01-30
720,00:00:00,7.9,83,0.4,0.4,0.0,2022-01-31
721,01:00:00,7.5,72,0.0,0.0,0.0,2022-01-31
722,02:00:00,6.5,73,0.0,0.0,0.0,2022-01-31
723,03:00:00,5.7,77,0.0,0.0,0.0,2022-01-31
724,04:00:00,5.7,74,0.0,0.0,0.0,2022-01-31
725,05:00:00,5.8,70,0.0,0.0,0.0,2022-01-31
726,06:00:00,5.5,66,0.0,0.0,0.0,2022-01-31
727,07:00:00,5.5,64,0.0,0.0,0.0,2022-01-31
728,08:00:00,5.3,63,0.0,0.0,0.0,2022-01-31
729,09:00:00,5.5,61,0.0,0.0,0.0,2022-01-31
730,10:00:00,6.2,61,0.0,0.0,0.0,2022-01-31
731,11:00:00,6.7,56,0.0,0.0,0.0,2022-01-31
732,12:00:00,7.3,54,0.0,0.0,0.0,2022-01-31
733,13:00:00,7.5,45,0.0,0.0,0.0,2022-01-31
734,14:00:00,7.5,40,0.0,0.0,0.0,2022-01-31
735,15:00:00,7.2,49,0.0,0.0,0.0,2022-01-31
736,16:00:00,6.5,52,0.0,0.0,0.0,2022-01-31
737,17:00:00,4.8,62,0.0,0.0,0.0,2022-01-31
738,18:00:00,4.4,70,0.0,0.0,0.0,2022-01-31
739,19:00:00,4.1,78,0.0,0.0,0.0,2022-01-31
740,20:00:00,3.7,85,0.0,0.0,0.0,2022-01-31
741,21:00:00,3.6,88,0.0,0.0,0.0,2022-01-31
742,22:00:00,3.4,90,0.0,0.0,0.0,2022-01-31
743,23:00:00,3.3,91,0.0,0.0,0.0,2022-01-31
744,00:00:00,4.5,87,0.0,0.0,0.0,2022-02-01
745,01:00:00,5.1,88,0.1,0.1,0.0,2022-02-01
746,02:00:00,5.8,87,0.1,0.1,0.0,2022-02-01
747,03:00:00,6.3,87,0.1,0.1,0.0,2022-02-01
748,04:00:00,6.6,87,0.3,0.3,0.0,2022-02-01
749,05:00:00,6.9,86,0.1,0.1,0.0,2022-02-01
750,06:00:00,7.3,85,0.0,0.0,0.0,2022-02-01
751,07:00:00,7.7,84,0.0,0.0,0.0,2022-02-01
752,08:00:00,8.3,84,0.0,0.0,0.0,2022-02-01
753,09:00:00,9.3,83,0.0,0.0,0.0,2022-02-01
754,10:00:00,10.6,82,0.0,0.0,0.0,2022-02-01
755,11:00:00,11.5,80,0.0,0.0,0.0,2022-02-01
756,12:00:00,12.3,77,0.0,0.0,0.0,2022-02-01
757,13:00:00,13.0,72,0.0,0.0,0.0,2022-02-01
758,14:00:00,13.1,70,0.0,0.0,0.0,2022-02-01
759,15:00:00,12.9,70,0.0,0.0,0.0,2022-02-01
760,16:00:00,12.0,72,0.0,0.0,0.0,2022-02-01
761,17:00:00,11.0,76,0.0,0.0,0.0,2022-02-01
762,18:00:00,10.6,77,0.0,0.0,0.0,2022-02-01
763,19:00:00,10.2,80,0.0,0.0,0.0,2022-02-01
764,20:00:00,9.9,83,0.0,0.0,0.0,2022-02-01
765,21:00:00,10.3,82,0.0,0.0,0.0,2022-02-01
766,22:00:00,10.6,82,0.0,0.0,0.0,2022-02-01
767,23:00:00,10.7,82,0.0,0.0,0.0,2022-02-01
768,00:00:00,10.0,84,0.0,0.0,0.0,2022-02-02
769,01:00:00,10.1,86,0.0,0.0,0.0,2022-02-02
770,02:00:00,9.9,88,0.0,0.0,0.0,2022-02-02
771,03:00:00,9.9,88,0.0,0.0,0.0,2022-02-02
772,04:00:00,10.0,87,0.0,0.0,0.0,2022-02-02
773,05:00:00,9.8,86,0.0,0.0,0.0,2022-02-02
774,06:00:00,9.2,89,0.0,0.0,0.0,2022-02-02
775,07:00:00,8.6,91,0.0,0.0,0.0,2022-02-02
776,08:00:00,9.2,88,0.0,0.0,0.0,2022-02-02
777,09:00:00,9.5,86,0.0,0.0,0.0,2022-02-02
778,10:00:00,10.2,83,0.0,0.0,0.0,2022-02-02
779,11:00:00,10.9,81,0.0,0.0,0.0,2022-02-02
780,12:00:00,11.1,78,0.0,0.0,0.0,2022-02-02
781,13:00:00,11.5,75,0.0,0.0,0.0,2022-02-02
782,14:00:00,11.3,75,0.0,0.0,0.0,2022-02-02
783,15:00:00,11.1,76,0.0,0.0,0.0,2022-02-02
784,16:00:00,10.2,81,0.0,0.0,0.0,2022-02-02
785,17:00:00,7.9,91,0.0,0.0,0.0,2022-02-02
786,18:00:00,7.1,93,0.0,0.0,0.0,2022-02-02
787,19:00:00,6.3,94,0.0,0.0,0.0,2022-02-02
788,20:00:00,6.6,93,0.0,0.0,0.0,2022-02-02
789,21:00:00,6.1,94,0.0,0.0,0.0,2022-02-02
790,22:00:00,5.8,94,0.0,0.0,0.0,2022-02-02
791,23:00:00,6.0,93,0.0,0.0,0.0,2022-02-02
792,00:00:00,7.3,87,0.0,0.0,0.0,2022-02-03
793,01:00:00,7.1,90,0.0,0.0,0.0,2022-02-03
794,02:00:00,7.4,89,0.0,0.0,0.0,2022-02-03
795,03:00:00,7.6,87,0.0,0.0,0.0,2022-02-03
796,04:00:00,7.9,88,0.0,0.0,0.0,2022-02-03
797,05:00:00,7.9,87,0.0,0.0,0.0,2022-02-03
798,06:00:00,7.9,85,0.0,0.0,0.0,2022-02-03
799,07:00:00,7.7,84,0.0,0.0,0.0,2022-02-03
800,08:00:00,7.5,87,0.0,0.0,0.0,2022-02-03
801,09:00:00,7.8,87,0.0,0.0,0.0,2022-02-03
802,10:00:00,8.4,86,0.0,0.0,0.0,2022-02-03
803,11:00:00,8.8,84,0.0,0.0,0.0,2022-02-03
804,12:00:00,8.9,80,0.0,0.0,0.0,2022-02-03
805,13:00:00,9.4,77,0.0,0.0,0.0,2022-02-03
806,14:00:00,9.8,75,0.0,0.0,0.0,2022-02-03
807,15:00:00,10.2,71,0.0,0.0,0.0,2022-02-03
808,16:00:00,9.9,76,0.0,0.0,0.0,2022-02-03
809,17:00:00,8.5,83,0.0,0.0,0.0,2022-02-03
810,18:00:00,8.9,79,0.0,0.0,0.0,2022-02-03
811,19:00:00,8.4,82,0.0,0.0,0.0,2022-02-03
812,20:00:00,7.0,91,0.0,0.0,0.0,2022-02-03
813,21:00:00,7.6,91,0.0,0.0,0.0,2022-02-03
814,22:00:00,7.7,90,0.0,0.0,0.0,2022-02-03
815,23:00:00,7.1,92,0.0,0.0,0.0,2022-02-03
816,00:00:00,7.4,89,0.0,0.0,0.0,2022-02-04
817,01:00:00,7.3,91,0.0,0.0,0.0,2022-02-04
818,02:00:00,7.6,91,0.0,0.0,0.0,2022-02-04
819,03:00:00,7.9,91,0.0,0.0,0.0,2022-02-04
820,04:00:00,7.9,91,0.0,0.0,0.0,2022-02-04
821,05:00:00,7.9,90,0.0,0.0,0.0,2022-02-04
822,06:00:00,8.1,88,0.0,0.0,0.0,2022-02-04
823,07:00:00,8.4,86,0.0,0.0,0.0,2022-02-04
824,08:00:00,9.2,83,0.2,0.2,0.0,2022-02-04
825,09:00:00,8.7,90,2.2,2.2,0.0,2022-02-04
826,10:00:00,3.6,92,1.0,1.0,0.0,2022-02-04
827,11:00:00,4.2,87,0.1,0.1,0.0,2022-02-04
828,12:00:00,5.6,77,0.0,0.0,0.0,2022-02-04
829,13:00:00,6.8,68,0.1,0.1,0.0,2022-02-04
830,14:00:00,7.5,58,0.1,0.1,0.0,2022-02-04
831,15:00:00,7.5,62,0.0,0.0,0.0,2022-02-04
832,16:00:00,6.9,63,0.0,0.0,0.0,2022-02-04
833,17:00:00,5.8,66,0.0,0.0,0.0,2022-02-04
834,18:00:00,5.1,68,0.0,0.0,0.0,2022-02-04
835,19:00:00,4.6,72,0.0,0.0,0.0,2022-02-04
836,20:00:00,4.0,76,0.0,0.0,0.0,2022-02-04
837,21:00:00,3.6,78,0.0,0.0,0.0,2022-02-04
838,22:00:00,3.0,82,0.0,0.0,0.0,2022-02-04
